T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
26.9,33.2,20.2,-,50,7.4,0.6,3.5,122.5
26.9,33.2,20.2,-,50,7.4,0.6,3.5,122.5
26.9,33.2,20.2,-,50,7.4,0.6,3.5,122.5
26.4,33.4,22.3,-,59,5.5,3,5.4,69.667
26.4,33.4,22.3,-,59,5.5,3,5.4,69.667
26.4,33.4,22.3,-,59,5.5,3,5.4,69.667
24.9,33.5,20.5,-,58,6.3,2.4,5.4,79.833
24.9,33.5,20.5,-,58,6.3,2.4,5.4,79.833
24.9,33.5,20.5,-,58,6.3,2.4,5.4,79.833
24.9,31.3,18.7,-,51,6.9,2.4,5.4,62.708
24.9,31.3,18.7,-,51,6.9,2.4,5.4,62.708
24.9,31.3,18.7,-,51,6.9,2.4,5.4,62.708
24.6,30.7,18.9,-,55,6.9,2.8,5.4,1.917
24.6,30.7,18.9,-,55,6.9,2.8,5.4,1.917
24.6,30.7,18.9,-,55,6.9,2.8,5.4,1.917
24.6,31.5,19.7,-,52,6.9,2.8,5.4,1.833
24.6,31.5,19.7,-,52,6.9,2.8,5.4,1.833
24.6,31.5,19.7,-,52,6.9,2.8,5.4,1.833
25.3,31.7,19.6,-,49,6.3,3.1,5.4,1.792
25.3,31.7,19.6,-,49,6.3,3.1,5.4,1.792
25.3,31.7,19.6,-,49,6.3,3.1,5.4,1.792
25.4,33.4,18.7,-,46,6.9,1.9,3.5,117.583
25.4,33.4,18.7,-,46,6.9,1.9,3.5,117.583
25.4,33.4,18.7,-,46,6.9,1.9,3.5,117.583
25.7,33.2,18.8,-,43,6.3,1.5,5.4,122.708
25.7,33.2,18.8,-,43,6.3,1.5,5.4,122.708
25.7,33.2,18.8,-,43,6.3,1.5,5.4,122.708
26.7,34.3,19.5,-,44,6.9,0.6,3.5,76.542
26.7,34.3,19.5,-,44,6.9,0.6,3.5,76.542
26.7,34.3,19.5,-,44,6.9,0.6,3.5,76.542
27.8,35.4,22.7,-,57,6.3,2.4,5.4,59.208
27.8,35.4,22.7,-,57,6.3,2.4,5.4,59.208
27.8,35.4,22.7,-,57,6.3,2.4,5.4,59.208
28.3,34.3,24.4,-,58,5.5,3.9,7.6,77.208
28.3,34.3,24.4,-,58,5.5,3.9,7.6,77.208
28.3,34.3,24.4,-,58,5.5,3.9,7.6,77.208
26.2,34.4,22.4,-,66,6.3,2.2,3.5,87.833
26.2,34.4,22.4,-,66,6.3,2.2,3.5,87.833
26.2,34.4,22.4,-,66,6.3,2.2,3.5,87.833
29,35.2,23.3,-,46,7.4,3.1,3.5,123.708
29,35.2,23.3,-,46,7.4,3.1,3.5,123.708
29,35.2,23.3,-,46,7.4,3.1,3.5,123.708
28.8,35.4,23.5,-,41,6.9,0.4,3.5,64.792
28.8,35.4,23.5,-,41,6.9,0.4,3.5,64.792
28.8,35.4,23.5,-,41,6.9,0.4,3.5,64.792
29.2,36,24.7,-,45,6.9,1.1,3.5,62.875
29.2,36,24.7,-,45,6.9,1.1,3.5,62.875
29.2,36,24.7,-,45,6.9,1.1,3.5,62.875
27.8,35.8,22.8,-,40,6.9,3,5.4,52.042
27.8,35.8,22.8,-,40,6.9,3,5.4,52.042
27.8,35.8,22.8,-,40,6.9,3,5.4,52.042
27.7,35,21.2,-,33,6.9,1.3,3.5,128.333
27.7,35,21.2,-,33,6.9,1.3,3.5,128.333
27.7,35,21.2,-,33,6.9,1.3,3.5,128.333
27.8,35.1,20.7,-,33,6.9,2.8,5.4,87.583
27.8,35.1,20.7,-,33,6.9,2.8,5.4,87.583
27.8,35.1,20.7,-,33,6.9,2.8,5.4,87.583
28,35,23,-,44,6.9,1.3,3.5,23.208
28,35,23,-,44,6.9,1.3,3.5,23.208
28,35,23,-,44,6.9,1.3,3.5,23.208
28.3,34.8,23.2,-,43,7.7,0.4,3.5,15.167
28.3,34.8,23.2,-,43,7.7,0.4,3.5,15.167
28.3,34.8,23.2,-,43,7.7,0.4,3.5,15.167
28.4,35.3,23.5,-,46,6.9,1.1,3.5,21.25
28.4,35.3,23.5,-,46,6.9,1.1,3.5,21.25
28.4,35.3,23.5,-,46,6.9,1.1,3.5,21.25
28.6,35.5,23.8,-,46,6.9,2.2,5.4,25.75
28.6,35.5,23.8,-,46,6.9,2.2,5.4,25.75
28.6,35.5,23.8,-,46,6.9,2.2,5.4,25.75
29,35.4,24.3,-,53,7.4,1.9,5.4,105.333
29,35.4,24.3,-,53,7.4,1.9,5.4,105.333
29,35.4,24.3,-,53,7.4,1.9,5.4,105.333
28.7,36.3,23.1,-,60,6.9,1.3,3.5,117.75
28.7,36.3,23.1,-,60,6.9,1.3,3.5,117.75
28.7,36.3,23.1,-,60,6.9,1.3,3.5,117.75
28.6,35.3,24.5,-,55,6.9,2.8,3.5,20.792
28.6,35.3,24.5,-,55,6.9,2.8,3.5,20.792
28.6,35.3,24.5,-,55,6.9,2.8,3.5,20.792
30.4,37.2,25.1,-,50,6.9,2.8,7.6,46.917
30.4,37.2,25.1,-,50,6.9,2.8,7.6,46.917
30.4,37.2,25.1,-,50,6.9,2.8,7.6,46.917
31.2,37,25.4,-,45,6.9,2.2,7.6,104.625
31.2,37,25.4,-,45,6.9,2.2,7.6,104.625
31.2,37,25.4,-,45,6.9,2.2,7.6,104.625
30.7,37.4,25.8,-,49,7.7,3,5.4,109.625
30.7,37.4,25.8,-,49,7.7,3,5.4,109.625
30.7,37.4,25.8,-,49,7.7,3,5.4,109.625
29.8,36.6,24.6,-,51,6.9,2.4,5.4,42.958
29.8,36.6,24.6,-,51,6.9,2.4,5.4,42.958
29.8,36.6,24.6,-,51,6.9,2.4,5.4,42.958
30.4,36.8,24.8,-,49,6.9,2.8,5.4,0.0
30.4,36.8,24.8,-,49,6.9,2.8,5.4,0.0
30.4,36.8,24.8,-,49,6.9,2.8,5.4,0.0
30.3,37,24.3,-,46,6.9,3.1,7.6,30.875
30.3,37,24.3,-,46,6.9,3.1,7.6,30.875
30.3,37,24.3,-,46,6.9,3.1,7.6,30.875
27.5,39.2,23.2,-,64,6.9,1.1,5.4,79.917
27.5,39.2,23.2,-,64,6.9,1.1,5.4,79.917
27.5,39.2,23.2,-,64,6.9,1.1,5.4,79.917
29,37.1,22.8,-,48,7.7,1.5,5.4,0.0
29,37.1,22.8,-,48,7.7,1.5,5.4,0.0
29,37.1,22.8,-,48,7.7,1.5,5.4,0.0
29.6,35.5,23.4,-,39,6.9,2.2,7.6,0.0
29.6,35.5,23.4,-,39,6.9,2.2,7.6,0.0
29.6,35.5,23.4,-,39,6.9,2.2,7.6,0.0
30.5,36.6,24.4,-,41,6.9,1.3,3.5,142.5
30.5,36.6,24.4,-,41,6.9,1.3,3.5,142.5
30.5,36.6,24.4,-,41,6.9,1.3,3.5,142.5
29.3,37.3,24.7,-,51,6.9,3,5.4,133.375
29.3,37.3,24.7,-,51,6.9,3,5.4,133.375
29.3,37.3,24.7,-,51,6.9,3,5.4,133.375
29.8,36.6,24.5,-,47,7.7,2.2,3.5,102.417
29.8,36.6,24.5,-,47,7.7,2.2,3.5,102.417
29.8,36.6,24.5,-,47,7.7,2.2,3.5,102.417
27.2,34.6,21,-,62,6.3,0.7,5.4,158.292
27.2,34.6,21,-,62,6.3,0.7,5.4,158.292
27.2,34.6,21,-,62,6.3,0.7,5.4,158.292
25.6,33.7,21.4,-,72,6.3,3.1,9.4,149.583
25.6,33.7,21.4,-,72,6.3,3.1,9.4,149.583
25.6,33.7,21.4,-,72,6.3,3.1,9.4,149.583
27.4,34,21,-,58,6.9,0.4,3.5,107.292
27.4,34,21,-,58,6.9,0.4,3.5,107.292
27.4,34,21,-,58,6.9,0.4,3.5,107.292
28.3,34.6,22.3,-,57,6.9,0.2,1.9,106.5
28.3,34.6,22.3,-,57,6.9,0.2,1.9,106.5
28.3,34.6,22.3,-,57,6.9,0.2,1.9,106.5
28.9,34.6,23.5,-,58,6.9,0.9,3.5,128.125
28.9,34.6,23.5,-,58,6.9,0.9,3.5,128.125
28.9,34.6,23.5,-,58,6.9,0.9,3.5,128.125
28.8,35.1,24.6,-,51,6.9,0,-,108.0
28.8,35.1,24.6,-,51,6.9,0,-,108.0
28.8,35.1,24.6,-,51,6.9,0,-,108.0
24.6,28.9,20,-,78,6.9,3.9,5.4,98.417
24.6,28.9,20,-,78,6.9,3.9,5.4,98.417
24.6,28.9,20,-,78,6.9,3.9,5.4,98.417
25.3,30,19.6,-,78,6.9,5.6,9.4,94.375
25.3,30,19.6,-,78,6.9,5.6,9.4,94.375
25.3,30,19.6,-,78,6.9,5.6,9.4,94.375
26.1,32.2,20.9,-,70,6.6,5,7.6,118.5
26.1,32.2,20.9,-,70,6.6,5,7.6,118.5
26.1,32.2,20.9,-,70,6.6,5,7.6,118.5
27.6,34,22.8,-,63,6.9,4.8,7.6,110.417
27.6,34,22.8,-,63,6.9,4.8,7.6,110.417
27.6,34,22.8,-,63,6.9,4.8,7.6,110.417
27.9,33.2,22.2,-,63,6.9,3.7,7.6,95.833
27.9,33.2,22.2,-,63,6.9,3.7,7.6,95.833
27.9,33.2,22.2,-,63,6.9,3.7,7.6,95.833
26.5,33.8,23.2,-,70,6.9,3,7.6,93.5
26.5,33.8,23.2,-,70,6.9,3,7.6,93.5
26.5,33.8,23.2,-,70,6.9,3,7.6,93.5
25.3,31.2,22.2,-,76,6.9,3.9,7.6,38.667
25.3,31.2,22.2,-,76,6.9,3.9,7.6,38.667
25.3,31.2,22.2,-,76,6.9,3.9,7.6,38.667
25.4,31.5,21.5,-,75,6.9,5,7.6,45.375
25.4,31.5,21.5,-,75,6.9,5,7.6,45.375
25.4,31.5,21.5,-,75,6.9,5,7.6,45.375
24.4,33.3,21,-,82,6.9,3.9,5.4,65.167
24.4,33.3,21,-,82,6.9,3.9,5.4,65.167
24.4,33.3,21,-,82,6.9,3.9,5.4,65.167
25.5,30.2,21,-,78,6.9,3.9,7.6,67.083
25.5,30.2,21,-,78,6.9,3.9,7.6,67.083
25.5,30.2,21,-,78,6.9,3.9,7.6,67.083
25.7,31.4,21.6,-,79,6.9,3.5,5.4,77.667
25.7,31.4,21.6,-,79,6.9,3.5,5.4,77.667
25.7,31.4,21.6,-,79,6.9,3.5,5.4,77.667
24.5,30.9,22,-,81,6.3,5.2,7.6,70.25
24.5,30.9,22,-,81,6.3,5.2,7.6,70.25
24.5,30.9,22,-,81,6.3,5.2,7.6,70.25
24.6,30.4,21.4,-,77,7.7,5.2,7.6,75.125
24.6,30.4,21.4,-,77,7.7,5.2,7.6,75.125
24.6,30.4,21.4,-,77,7.7,5.2,7.6,75.125
22.5,29.6,20.6,-,86,6.9,5.6,7.6,77.0
22.5,29.6,20.6,-,86,6.9,5.6,7.6,77.0
22.5,29.6,20.6,-,86,6.9,5.6,7.6,77.0
23.6,27.7,20.1,-,75,6.9,5.6,11.1,32.958
23.6,27.7,20.1,-,75,6.9,5.6,11.1,32.958
23.6,27.7,20.1,-,75,6.9,5.6,11.1,32.958
23.7,29.2,20.7,-,74,6.9,4.6,11.1,40.833
23.7,29.2,20.7,-,74,6.9,4.6,11.1,40.833
23.7,29.2,20.7,-,74,6.9,4.6,11.1,40.833
23.7,28.2,20.8,-,78,6.9,4.1,7.6,90.708
23.7,28.2,20.8,-,78,6.9,4.1,7.6,90.708
23.7,28.2,20.8,-,78,6.9,4.1,7.6,90.708
23.3,29.9,20,-,82,6.3,5,7.6,97.292
23.3,29.9,20,-,82,6.3,5,7.6,97.292
23.3,29.9,20,-,82,6.3,5,7.6,97.292
22.7,28.5,20.4,-,82,6.9,4.6,7.6,79.833
22.7,28.5,20.4,-,82,6.9,4.6,7.6,79.833
22.7,28.5,20.4,-,82,6.9,4.6,7.6,79.833
21.2,27.5,19.3,-,85,6.3,5.9,7.6,40.375
21.2,27.5,19.3,-,85,6.3,5.9,7.6,40.375
21.2,27.5,19.3,-,85,6.3,5.9,7.6,40.375
23.3,26.5,19.7,-,78,6.9,5.6,7.6,49.417
23.3,26.5,19.7,-,78,6.9,5.6,7.6,49.417
23.3,26.5,19.7,-,78,6.9,5.6,7.6,49.417
22.5,28.2,20.8,-,84,6.9,5.7,7.6,43.667
22.5,28.2,20.8,-,84,6.9,5.7,7.6,43.667
22.5,28.2,20.8,-,84,6.9,5.7,7.6,43.667
23.2,27.6,20.2,-,80,6.3,8.3,11.1,0.0
23.2,27.6,20.2,-,80,6.3,8.3,11.1,0.0
23.2,27.6,20.2,-,80,6.3,8.3,11.1,0.0
23.8,28.2,19.9,-,76,6.9,8.1,11.1,29.667
23.8,28.2,19.9,-,76,6.9,8.1,11.1,29.667
23.8,28.2,19.9,-,76,6.9,8.1,11.1,29.667
23.6,28.8,20.2,-,78,6.3,9.1,11.1,47.75
23.6,28.8,20.2,-,78,6.3,9.1,11.1,47.75
23.6,28.8,20.2,-,78,6.3,9.1,11.1,47.75
23.6,26.7,20.3,-,78,6.3,8.7,11.1,43.667
23.6,26.7,20.3,-,78,6.3,8.7,11.1,43.667
23.6,26.7,20.3,-,78,6.3,8.7,11.1,43.667
22.7,27.4,20.6,-,85,5.5,8.1,11.1,29.833
22.7,27.4,20.6,-,85,5.5,8.1,11.1,29.833
22.7,27.4,20.6,-,85,5.5,8.1,11.1,29.833
22.1,26.4,20.1,-,83,5.5,9.1,14.8,29.667
22.1,26.4,20.1,-,83,5.5,9.1,14.8,29.667
22.1,26.4,20.1,-,83,5.5,9.1,14.8,29.667
23.8,28.1,20.1,-,71,7.4,10.9,18.3,37.625
23.8,28.1,20.1,-,71,7.4,10.9,18.3,37.625
23.8,28.1,20.1,-,71,7.4,10.9,18.3,37.625
25,29.5,19.7,-,70,6.9,6.1,11.1,41.458
25,29.5,19.7,-,70,6.9,6.1,11.1,41.458
25,29.5,19.7,-,70,6.9,6.1,11.1,41.458
24.8,30.7,21.5,-,73,6.9,4.8,7.6,53.125
24.8,30.7,21.5,-,73,6.9,4.8,7.6,53.125
24.8,30.7,21.5,-,73,6.9,4.8,7.6,53.125
22.9,28.3,20,-,77,6.3,4.1,7.6,36.0
22.9,28.3,20,-,77,6.3,4.1,7.6,36.0
22.9,28.3,20,-,77,6.3,4.1,7.6,36.0
22.6,28.4,20.1,-,81,6.3,5,7.6,70.583
22.6,28.4,20.1,-,81,6.3,5,7.6,70.583
22.6,28.4,20.1,-,81,6.3,5,7.6,70.583
21.9,27.7,19.6,-,82,7.7,5.7,11.1,52.458
21.9,27.7,19.6,-,82,7.7,5.7,11.1,52.458
21.9,27.7,19.6,-,82,7.7,5.7,11.1,52.458
23.9,29,20.4,-,81,6.9,4.6,9.4,38.25
23.9,29,20.4,-,81,6.9,4.6,9.4,38.25
23.9,29,20.4,-,81,6.9,4.6,9.4,38.25
23.3,30.3,20.1,-,84,6.3,3.1,5.4,26.583
23.3,30.3,20.1,-,84,6.3,3.1,5.4,26.583
23.3,30.3,20.1,-,84,6.3,3.1,5.4,26.583
24.1,29.1,20.7,-,82,6.3,3.3,7.6,57.583
24.1,29.1,20.7,-,82,6.3,3.3,7.6,57.583
24.1,29.1,20.7,-,82,6.3,3.3,7.6,57.583
22.4,26,19.4,-,82,6.9,6.1,7.6,41.375
22.4,26,19.4,-,82,6.9,6.1,7.6,41.375
22.4,26,19.4,-,82,6.9,6.1,7.6,41.375
22.2,27,19.8,-,78,6.3,7.4,11.1,25.542
22.2,27,19.8,-,78,6.3,7.4,11.1,25.542
22.2,27,19.8,-,78,6.3,7.4,11.1,25.542
22.9,27.2,19.3,-,71,8.5,8.3,11.1,28.375
22.9,27.2,19.3,-,71,8.5,8.3,11.1,28.375
22.9,27.2,19.3,-,71,8.5,8.3,11.1,28.375
22.1,27.6,19.1,-,76,6.9,9.8,14.8,40.333
22.1,27.6,19.1,-,76,6.9,9.8,14.8,40.333
22.1,27.6,19.1,-,76,6.9,9.8,14.8,40.333
23.3,28.3,20,-,75,6.9,7,9.4,35.375
23.3,28.3,20,-,75,6.9,7,9.4,35.375
23.3,28.3,20,-,75,6.9,7,9.4,35.375
23.5,28.2,20,-,76,6.9,8,11.1,31.917
23.5,28.2,20,-,76,6.9,8,11.1,31.917
23.5,28.2,20,-,76,6.9,8,11.1,31.917
23.8,27.8,20.5,-,73,7.7,6.7,11.1,36.792
23.8,27.8,20.5,-,73,7.7,6.7,11.1,36.792
23.8,27.8,20.5,-,73,7.7,6.7,11.1,36.792
24,29,20.6,-,77,6.3,5.9,11.1,26.833
24,29,20.6,-,77,6.3,5.9,11.1,26.833
24,29,20.6,-,77,6.3,5.9,11.1,26.833
22.9,28.2,20,-,77,6.9,4.1,5.4,21.125
22.9,28.2,20,-,77,6.9,4.1,5.4,21.125
22.9,28.2,20,-,77,6.9,4.1,5.4,21.125
23.5,28.8,19.5,-,74,7.7,5.9,9.4,18.0
23.5,28.8,19.5,-,74,7.7,5.9,9.4,18.0
23.5,28.8,19.5,-,74,7.7,5.9,9.4,18.0
23.9,29,20.3,-,71,6.9,6.7,9.4,43.583
23.9,29,20.3,-,71,6.9,6.7,9.4,43.583
23.9,29,20.3,-,71,6.9,6.7,9.4,43.583
24.4,30.2,20.4,-,71,6.9,5,9.4,46.042
24.4,30.2,20.4,-,71,6.9,5,9.4,46.042
24.4,30.2,20.4,-,71,6.9,5,9.4,46.042
24.3,30.1,20.4,-,74,6.9,4.1,5.4,28.75
24.3,30.1,20.4,-,74,6.9,4.1,5.4,28.75
24.3,30.1,20.4,-,74,6.9,4.1,5.4,28.75
23.1,29.3,21,-,77,6.3,4.1,7.6,64.917
23.1,29.3,21,-,77,6.3,4.1,7.6,64.917
23.1,29.3,21,-,77,6.3,4.1,7.6,64.917
23.8,28.2,19.9,-,76,5.5,6.9,11.1,30.667
23.8,28.2,19.9,-,76,5.5,6.9,11.1,30.667
23.8,28.2,19.9,-,76,5.5,6.9,11.1,30.667
23.3,28.7,21.2,-,79,6.9,5,7.6,31.75
23.3,28.7,21.2,-,79,6.9,5,7.6,31.75
23.3,28.7,21.2,-,79,6.9,5,7.6,31.75
22.4,27.2,20.4,-,87,5.5,5.4,7.6,33.167
22.4,27.2,20.4,-,87,5.5,5.4,7.6,33.167
22.4,27.2,20.4,-,87,5.5,5.4,7.6,33.167
23.2,26.6,20,-,82,7.4,5,7.6,30.625
23.2,26.6,20,-,82,7.4,5,7.6,30.625
23.2,26.6,20,-,82,7.4,5,7.6,30.625
22.6,26.7,20.6,-,82,6.3,5.2,7.6,30.333
22.6,26.7,20.6,-,82,6.3,5.2,7.6,30.333
22.6,26.7,20.6,-,82,6.3,5.2,7.6,30.333
23.7,27.2,20.4,-,75,6.9,6.1,11.1,31.75
23.7,27.2,20.4,-,75,6.9,6.1,11.1,31.75
23.7,27.2,20.4,-,75,6.9,6.1,11.1,31.75
23.1,27.2,18.8,-,69,7.7,4.3,5.4,0.0
23.1,27.2,18.8,-,69,7.7,4.3,5.4,0.0
23.1,27.2,18.8,-,69,7.7,4.3,5.4,0.0
23.9,28.6,19.3,-,67,6.9,5,7.6,0.0
23.9,28.6,19.3,-,67,6.9,5,7.6,0.0
23.9,28.6,19.3,-,67,6.9,5,7.6,0.0
24.3,29.4,20.4,-,69,6.3,4.1,7.6,0.0
24.3,29.4,20.4,-,69,6.3,4.1,7.6,0.0
24.3,29.4,20.4,-,69,6.3,4.1,7.6,0.0
23.6,26.5,20.5,-,75,6.3,5.2,7.6,83.458
23.6,26.5,20.5,-,75,6.3,5.2,7.6,83.458
23.6,26.5,20.5,-,75,6.3,5.2,7.6,83.458
23.8,27.8,20.4,-,76,6.9,4.6,5.4,71.667
23.8,27.8,20.4,-,76,6.9,4.6,5.4,71.667
23.8,27.8,20.4,-,76,6.9,4.6,5.4,71.667
22.9,28.6,20.5,-,79,6.3,5.6,9.4,65.625
22.9,28.6,20.5,-,79,6.3,5.6,9.4,65.625
22.9,28.6,20.5,-,79,6.3,5.6,9.4,65.625
24.4,29,19.8,-,68,6.9,6.3,11.1,62.375
24.4,29,19.8,-,68,6.9,6.3,11.1,62.375
24.4,29,19.8,-,68,6.9,6.3,11.1,62.375
23.2,30.6,19.7,-,71,6.9,6.7,9.4,24.875
23.2,30.6,19.7,-,71,6.9,6.7,9.4,24.875
23.2,30.6,19.7,-,71,6.9,6.7,9.4,24.875
22.7,27.4,20.2,-,76,6.9,7.4,11.1,37.333
22.7,27.4,20.2,-,76,6.9,7.4,11.1,37.333
22.7,27.4,20.2,-,76,6.9,7.4,11.1,37.333
22.6,25.8,19.8,-,79,5.5,5,9.4,41.5
22.6,25.8,19.8,-,79,5.5,5,9.4,41.5
22.6,25.8,19.8,-,79,5.5,5,9.4,41.5
24.1,28,20.5,-,76,6.9,5,7.6,38.792
24.1,28,20.5,-,76,6.9,5,7.6,38.792
24.1,28,20.5,-,76,6.9,5,7.6,38.792
24.3,28.6,20.9,-,75,7.4,6.9,11.1,48.917
24.3,28.6,20.9,-,75,7.4,6.9,11.1,48.917
24.3,28.6,20.9,-,75,7.4,6.9,11.1,48.917
23.2,29.7,19.6,-,72,6.3,4.6,7.6,26.667
23.2,29.7,19.6,-,72,6.3,4.6,7.6,26.667
23.2,29.7,19.6,-,72,6.3,4.6,7.6,26.667
23.6,29.5,18.8,-,68,6.3,3.7,7.6,29.0
23.6,29.5,18.8,-,68,6.3,3.7,7.6,29.0
23.6,29.5,18.8,-,68,6.3,3.7,7.6,29.0
25.3,30.7,20.3,-,64,5.5,3.5,5.4,34.25
25.3,30.7,20.3,-,64,5.5,3.5,5.4,34.25
25.3,30.7,20.3,-,64,5.5,3.5,5.4,34.25
24.6,31.6,19.7,-,60,6.3,3,5.4,60.542
24.6,31.6,19.7,-,60,6.3,3,5.4,60.542
24.6,31.6,19.7,-,60,6.3,3,5.4,60.542
24.6,30.6,19.8,-,65,6.3,5.2,7.6,41.583
24.6,30.6,19.8,-,65,6.3,5.2,7.6,41.583
24.6,30.6,19.8,-,65,6.3,5.2,7.6,41.583
23.9,31.3,19.6,-,70,6.3,5,5.4,50.917
23.9,31.3,19.6,-,70,6.3,5,5.4,50.917
23.9,31.3,19.6,-,70,6.3,5,5.4,50.917
23.6,29.3,20.1,-,72,5.3,1.5,3.5,82.833
23.6,29.3,20.1,-,72,5.3,1.5,3.5,82.833
23.6,29.3,20.1,-,72,5.3,1.5,3.5,82.833
24.8,29,21,-,59,6.9,1.3,3.5,95.25
24.8,29,21,-,59,6.9,1.3,3.5,95.25
24.8,29,21,-,59,6.9,1.3,3.5,95.25
23.9,30.6,19.4,-,54,6.9,1.9,3.5,115.833
23.9,30.6,19.4,-,54,6.9,1.9,3.5,115.833
23.9,30.6,19.4,-,54,6.9,1.9,3.5,115.833
25,31.2,18.7,-,48,6.9,0.9,3.5,136.708
25,31.2,18.7,-,48,6.9,0.9,3.5,136.708
